,id,timestamp,status_alert,status
285,285,2017-06-30 08:51:56.232,status is good,0
286,286,2017-06-30 08:52:50.815,status is good,0
287,287,2017-06-30 08:53:43.440,status is good,0
288,288,2017-06-30 08:54:34.779,status is good,0
289,289,2017-06-30 08:57:19.418,status is good,0
290,290,2017-06-30 08:58:10.583,status is good,0
291,291,2017-06-30 08:59:01.546,status is good,0
292,292,2017-06-30 09:39:09.208,status is good,0
293,293,2017-06-30 09:40:02.487,status is good,0
294,294,2017-06-30 09:40:54.733,status is good,0
295,295,2017-06-30 09:41:50.128,status is good,0
296,296,2017-06-30 09:42:42.563,status is good,0
297,297,2017-06-30 09:43:55.080,status is good,0
298,298,2017-06-30 09:44:58.682,status is good,0
299,299,2017-06-30 09:45:48.749,status is good,0
300,300,2017-06-30 09:46:45.533,status is good,0
301,301,2017-06-30 09:49:12.050,status is good,0
302,302,2017-06-30 09:50:05.307,status is good,0
303,303,2017-06-30 09:50:56.346,status is good,0
304,304,2017-06-30 09:51:59.154,status is good,0
305,305,2017-06-30 09:52:49.615,status is good,0
306,306,2017-06-30 09:55:08.290,status is good,0
307,307,2017-06-30 09:56:03.069,status is good,0
308,308,2017-06-30 09:56:53.303,status is good,0
309,309,2017-06-30 09:57:47.816,status is good,0
310,310,2017-06-30 09:59:01.583,status is good,0
311,311,2017-06-30 10:10:24.713,status is good,0
312,312,2017-06-30 10:11:15.325,status is good,0
313,313,2017-06-30 10:12:09.757,status is good,0
314,314,2017-06-30 10:13:02.006,status is good,0
315,315,2017-06-30 10:13:55.470,status is good,0
316,316,2017-06-30 10:15:28.425,status is good,0
317,317,2017-06-30 10:16:18.837,status is good,0
318,318,2017-06-30 10:17:09.006,status is good,0
319,319,2017-06-30 10:18:00.791,status is good,0
320,320,2017-06-30 10:18:59.207,status is good,0
321,321,2017-06-30 10:21:42.283,status is good,0
322,322,2017-06-30 10:22:32.663,status is good,0
323,323,2017-06-30 10:23:23.638,status is good,0
324,324,2017-06-30 10:25:21.134,status is good,0
325,325,2017-06-30 10:26:13.041,status is good,0
326,326,2017-06-30 10:27:03.143,status is good,0
327,327,2017-06-30 10:27:58.991,status is good,0
328,328,2017-06-30 10:29:14.593,status is good,0
329,329,2017-06-30 10:30:04.742,status is good,0
330,330,2017-06-30 10:31:01.656,status is good,0
331,331,2017-06-30 10:51:51.113,status is good,0
332,332,2017-06-30 10:52:41.897,status is good,0
333,333,2017-06-30 10:53:33.421,status is good,0
334,334,2017-06-30 10:54:39.843,status is good,0
335,335,2017-06-30 10:55:30.342,status is good,0
336,336,2017-06-30 10:56:21.803,status is good,0
337,337,2017-06-30 10:57:15.232,status is good,0
338,338,2017-06-30 10:58:08.762,status is good,0
339,339,2017-06-30 11:00:41.905,status is good,0
340,340,2017-06-30 11:01:34.566,status is good,0
341,341,2017-06-30 11:02:30.849,status is good,0
342,342,2017-06-30 11:03:23.160,status is good,0
343,343,2017-06-30 11:06:12.112,status is good,0
344,344,2017-06-30 11:09:01.669,status is good,0
345,345,2017-06-30 11:48:42.485,status is good,0
346,346,2017-06-30 11:49:32.541,status is good,0
347,347,2017-06-30 11:50:24.750,status is good,0
348,348,2017-06-30 11:51:18.049,status is good,0
349,349,2017-06-30 11:52:08.718,status is good,0
350,350,2017-06-30 11:53:01.789,status is good,0
351,351,2017-06-30 11:53:52.258,status is good,0
352,352,2017-06-30 11:54:44.525,status is good,0
353,353,2017-06-30 12:32:02.696,status is good,0
354,354,2017-06-30 12:32:54.110,status is good,0
355,355,2017-06-30 12:33:58.860,status is good,0
356,356,2017-06-30 12:34:51.596,status is good,0
357,357,2017-06-30 12:37:53.076,status is good,0
358,358,2017-06-30 12:41:06.481,status is good,0
359,359,2017-06-30 12:42:13.866,status is good,0
360,360,2017-06-30 12:46:39.830,status is good,0
361,361,2017-06-30 12:47:34.526,status is good,0
362,362,2017-06-30 12:48:24.790,status is good,0
363,363,2017-06-30 12:49:15.463,status is good,0
364,364,2017-06-30 12:50:06.557,status is good,0
365,365,2017-06-30 12:54:08.393,status is good,0
366,366,2017-06-30 12:55:40.226,status is good,0
367,367,2017-06-30 12:57:12.407,status is good,0
368,368,2017-06-30 12:58:03.381,status is good,0
369,369,2017-06-30 13:02:43.582,status is good,0
370,370,2017-06-30 13:04:00.428,status is good,0
371,371,2017-06-30 13:04:56.157,status is good,0
372,372,2017-06-30 13:05:46.573,status is good,0
373,373,2017-06-30 13:07:25.376,status is good,0
374,374,2017-06-30 13:08:16.914,status is good,0
375,375,2017-06-30 13:10:41.245,status is good,0
376,376,2017-06-30 13:11:32.450,status is good,0
377,377,2017-06-30 13:12:22.617,status is good,0
378,378,2017-06-30 13:15:42.307,status is good,0
379,379,2017-06-30 13:16:32.624,status is good,0
380,380,2017-06-30 13:17:22.938,status is good,0
381,381,2017-06-30 13:18:14.450,status is good,0
382,382,2017-06-30 13:19:07.967,status is good,0
383,383,2017-06-30 13:19:58.207,status is good,0
384,384,2017-06-30 13:20:48.692,status is good,0
385,385,2017-06-30 13:21:40.097,status is good,0
386,386,2017-06-30 13:22:30.964,status is good,0
387,387,2017-06-30 13:23:25.923,status is good,0
388,388,2017-06-30 13:24:17.052,status is good,0
389,389,2017-06-30 13:25:35.620,status is good,0
390,390,2017-06-30 13:26:26.076,status is good,0
391,391,2017-06-30 13:27:18.432,status is good,0
392,392,2017-06-30 13:28:11.865,status is good,0
393,393,2017-06-30 13:30:01.461,status is good,0
394,394,2017-06-30 14:00:39.900,status is good,0
395,395,2017-06-30 14:05:16.266,status is good,0
396,396,2017-06-30 14:07:52.343,status is good,0
397,397,2017-06-30 14:08:53.017,status is good,0
398,398,2017-06-30 14:09:47.460,status is good,0
399,399,2017-06-30 14:11:00.650,status is good,0
400,400,2017-06-30 14:30:48.864,status is good,0
401,401,2017-06-30 14:31:42.614,status is good,0
402,402,2017-06-30 14:32:39.171,status is good,0
403,403,2017-06-30 14:34:09.907,status is good,0
404,404,2017-06-30 14:35:06.954,status is good,0
405,405,2017-06-30 14:35:58.934,status is good,0
406,406,2017-06-30 14:36:50.052,status is good,0
407,407,2017-06-30 14:37:43.279,status is good,0
408,408,2017-06-30 14:38:33.365,status is good,0
409,409,2017-06-30 14:39:23.476,status is good,0
410,410,2017-06-30 14:40:13.942,status is good,0
